https://nvd.nist.gov/vuln/detail/CVE-2017-0407,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. this affects the libhevc library. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-32873375."
https://nvd.nist.gov/vuln/detail/CVE-2017-0416,"an elevation of privilege vulnerability in audioserver could enable a local malicious application to execute arbitrary code within the context of a privileged process. this issue is rated as high because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. android id: a-32886609."
https://nvd.nist.gov/vuln/detail/CVE-2017-0417,"an elevation of privilege vulnerability in audioserver could enable a local malicious application to execute arbitrary code within the context of a privileged process. this issue is rated as high because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. android id: a-32705438."
https://nvd.nist.gov/vuln/detail/CVE-2017-0418,"an elevation of privilege vulnerability in audioserver could enable a local malicious application to execute arbitrary code within the context of a privileged process. this issue is rated as high because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. android id: a-32703959."
https://nvd.nist.gov/vuln/detail/CVE-2017-0429,"an elevation of privilege vulnerability in the nvidia gpu driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. product: android. versions: kernel-3.10. android id: a-32636619. references: n-cve-2017-0429."
https://nvd.nist.gov/vuln/detail/CVE-2017-0437,"an elevation of privilege vulnerability in the qualcomm wi-fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-32402310. references: qc-cr#1092497."
https://nvd.nist.gov/vuln/detail/CVE-2017-0438,"an elevation of privilege vulnerability in the qualcomm wi-fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-32402604. references: qc-cr#1092497."
https://nvd.nist.gov/vuln/detail/CVE-2017-0439,"an elevation of privilege vulnerability in the qualcomm wi-fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-32450647. references: qc-cr#1092059."
https://nvd.nist.gov/vuln/detail/CVE-2017-0440,"an elevation of privilege vulnerability in the qualcomm wi-fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-33252788. references: qc-cr#1095770."
https://nvd.nist.gov/vuln/detail/CVE-2017-0441,"an elevation of privilege vulnerability in the qualcomm wi-fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-32872662. references: qc-cr#1095009."
https://nvd.nist.gov/vuln/detail/CVE-2017-0442,"an elevation of privilege vulnerability in the qualcomm wi-fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-32871330. references: qc-cr#1092497."
https://nvd.nist.gov/vuln/detail/CVE-2017-0453,an elevation of privilege vulnerability in the qualcomm wi-fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10. android id: a-33979145. references: qc-cr#1105085.
https://nvd.nist.gov/vuln/detail/CVE-2017-0465,"an elevation of privilege vulnerability in the qualcomm adsprpc driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-34112914. references: qc-cr#1110747."
https://nvd.nist.gov/vuln/detail/CVE-2017-0466,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33139050."
https://nvd.nist.gov/vuln/detail/CVE-2017-0467,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33250932."
https://nvd.nist.gov/vuln/detail/CVE-2017-0468,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33351708."
https://nvd.nist.gov/vuln/detail/CVE-2017-0469,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33450635."
https://nvd.nist.gov/vuln/detail/CVE-2017-0470,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33818500."
https://nvd.nist.gov/vuln/detail/CVE-2017-0471,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33816782."
https://nvd.nist.gov/vuln/detail/CVE-2017-0472,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33862021."
https://nvd.nist.gov/vuln/detail/CVE-2017-0473,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33982658."
https://nvd.nist.gov/vuln/detail/CVE-2017-0474,"a remote code execution vulnerability in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 7.0, 7.1.1. android id: a-32589224."
https://nvd.nist.gov/vuln/detail/CVE-2017-0476,"a remote code execution vulnerability in aosp messaging could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as high due to the possibility of remote code execution within the context of an unprivileged process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33388925."
https://nvd.nist.gov/vuln/detail/CVE-2017-0477,a remote code execution vulnerability in libgdx could enable an attacker using a specially crafted file to execute arbitrary code within the context of an unprivileged process. this issue is rated as high due to the possibility of remote code execution in an application that uses this library. product: android. versions: 7.1.1. android id: a-33621647.
https://nvd.nist.gov/vuln/detail/CVE-2017-0481,"an elevation of privilege vulnerability in nfc could enable a proximate attacker to execute arbitrary code within the context of a privileged process. this issue is rated as high because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33434992."
https://nvd.nist.gov/vuln/detail/CVE-2017-0520,"an elevation of privilege vulnerability in the qualcomm crypto engine driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-31750232. references: qc-cr#1082636."
https://nvd.nist.gov/vuln/detail/CVE-2017-0538,"a remote code execution vulnerability in libavc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33641588."
https://nvd.nist.gov/vuln/detail/CVE-2017-0539,"a remote code execution vulnerability in libhevc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33864300."
https://nvd.nist.gov/vuln/detail/CVE-2017-0540,"a remote code execution vulnerability in libhevc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33966031."
https://nvd.nist.gov/vuln/detail/CVE-2017-0541,"a remote code execution vulnerability in sonivox in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. android id: a-34031018."
https://nvd.nist.gov/vuln/detail/CVE-2017-0542,"a remote code execution vulnerability in libavc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-33934721."
https://nvd.nist.gov/vuln/detail/CVE-2017-0543,"a remote code execution vulnerability in libavc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1. android id: a-34097866."
https://nvd.nist.gov/vuln/detail/CVE-2017-0548,"a remote denial of service vulnerability in libskia could enable an attacker to use a specially crafted file to cause a device hang or reboot. this issue is rated as high severity due to the possibility of remote denial of service. product: android. versions: 7.0, 7.1.1. android id: a-33251605."
https://nvd.nist.gov/vuln/detail/CVE-2017-0561,"a remote code execution vulnerability in the broadcom wi-fi firmware could enable a remote attacker to execute arbitrary code within the context of the wi-fi soc. this issue is rated as critical due to the possibility of remote code execution in the context of the wi-fi soc. product: android. versions: kernel-3.10, kernel-3.18. android id: a-34199105. references: b-rb#110814."
https://nvd.nist.gov/vuln/detail/CVE-2017-0587,"a remote code execution vulnerability in libmpeg2 in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-35219737."
https://nvd.nist.gov/vuln/detail/CVE-2017-0588,"a remote code execution vulnerability in id3/id3.cpp in libstagefright in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-34618607."
https://nvd.nist.gov/vuln/detail/CVE-2017-0589,"a remote code execution vulnerability in libhevc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-34897036."
https://nvd.nist.gov/vuln/detail/CVE-2017-0590,"a remote code execution vulnerability in libhevc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-35039946."
https://nvd.nist.gov/vuln/detail/CVE-2017-0591,"a remote code execution vulnerability in libavc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-34097672."
https://nvd.nist.gov/vuln/detail/CVE-2017-0592,"a remote code execution vulnerability in flacextractor.cpp in libstagefright in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-34970788."
https://nvd.nist.gov/vuln/detail/CVE-2017-0594,"an elevation of privilege vulnerability in codecs/aacenc/softaacencoder2.cpp in libstagefright in mediaserver could enable a local malicious application to execute arbitrary code within the context of a privileged process. this issue is rated as high because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-34617444."
https://nvd.nist.gov/vuln/detail/CVE-2017-0608,"an elevation of privilege vulnerability in the qualcomm sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-35400458. references: qc-cr#1098363."
https://nvd.nist.gov/vuln/detail/CVE-2017-0614,"an elevation of privilege vulnerability in the qualcomm secure execution environment communicator driver could enable a local malicious application to execute arbitrary code within the context of the kernel. this issue is rated as high because it first requires compromising a privileged process. product: android. versions: kernel-3.10, kernel-3.18. android id: a-35399405. references: qc-cr#1080290."
https://nvd.nist.gov/vuln/detail/CVE-2017-0637,"a remote code execution vulnerability in libhevc in mediaserver could enable an attacker using a specially crafted file to cause memory corruption during media file and data processing. this issue is rated as critical due to the possibility of remote code execution within the context of the mediaserver process.product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-34064500."
https://nvd.nist.gov/vuln/detail/CVE-2017-0638,"a remote code execution vulnerability in system ui component could enable an attacker using a specially crafted file to execute arbitrary code within the context of an unprivileged process. this issue is rated as high because it is a remote arbitrary code execution in an unprivileged process. product: android. versions: 7.1.1, 7.1.2. android id: a-36368305."
https://nvd.nist.gov/vuln/detail/CVE-2017-0663,"a remote code execution vulnerability in libxml2 could enable an attacker using a specially crafted file to execute arbitrary code within the context of an unprivileged process. this issue is rated as high due to the possibility of remote code execution in an application that uses this library. product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-37104170."
https://nvd.nist.gov/vuln/detail/CVE-2017-0684,"a elevation of privilege vulnerability in the android media framework. product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-35421151."
https://nvd.nist.gov/vuln/detail/CVE-2017-0689,"a denial of service vulnerability in the android media framework. product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-36215950."
https://nvd.nist.gov/vuln/detail/CVE-2017-0695,"a denial of service vulnerability in the android media framework. product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-37094889."
https://nvd.nist.gov/vuln/detail/CVE-2017-0701,"a remote code execution vulnerability in the android system ui. product: android. versions: 7.1.1, 7.1.2. android id: a-36385715."
https://nvd.nist.gov/vuln/detail/CVE-2017-0706,a elevation of privilege vulnerability in the broadcom wi-fi driver. product: android. versions: android kernel. android id: a-35195787. references: b-rb#120532.
https://nvd.nist.gov/vuln/detail/CVE-2017-0712,"a elevation of privilege vulnerability in the android framework (wi-fi service). product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-37207928."
https://nvd.nist.gov/vuln/detail/CVE-2017-0715,"a remote code execution vulnerability in the android media framework (libavc). product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-36998372."
https://nvd.nist.gov/vuln/detail/CVE-2017-0725,"a denial of service vulnerability in the android media framework (libskia). product: android. versions: 7.0, 7.1.1, 7.1.2. android id: a-37627194."
https://nvd.nist.gov/vuln/detail/CVE-2017-0750,a elevation of privilege vulnerability in the upstream linux file system. product: android. versions: android kernel. android id: a-36817013.
https://nvd.nist.gov/vuln/detail/CVE-2017-0757,"a remote code execution vulnerability in the android media framework (libavc). product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-36006815."
https://nvd.nist.gov/vuln/detail/CVE-2017-0758,"a remote code execution vulnerability in the android media framework (libhevc). product: android. versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-36492741."
https://nvd.nist.gov/vuln/detail/CVE-2017-0761,"a remote code execution vulnerability in the android media framework (libavc). product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. android id: a-38448381."
https://nvd.nist.gov/vuln/detail/CVE-2017-0767,"a elevation of privilege vulnerability in the android media framework (libeffects). product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. android id: a-37536407."
https://nvd.nist.gov/vuln/detail/CVE-2017-0781,"a remote code execution vulnerability in the android system (bluetooth). product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. android id: a-63146105."
https://nvd.nist.gov/vuln/detail/CVE-2017-0782,"a remote code execution vulnerability in the android system (bluetooth). product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. android id: a-63146237."
https://nvd.nist.gov/vuln/detail/CVE-2017-0809,"a remote code execution vulnerability in the android media framework (libstagefright). product: android. versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. android id: a-62673128."
https://nvd.nist.gov/vuln/detail/CVE-2017-0810,"a remote code execution vulnerability in the android media framework (libmpeg2). product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. android id: a-38207066."
https://nvd.nist.gov/vuln/detail/CVE-2017-0812,"an elevation of privilege vulnerability in the android media framework (audio hal). product: android. versions: 7.0, 7.1.1, 7.1.2, 8.0. android id: a-62873231."
https://nvd.nist.gov/vuln/detail/CVE-2017-0834,"a remote code execution vulnerability in the android media framework (libmpeg2). product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. android id: a-63125953."
https://nvd.nist.gov/vuln/detail/CVE-2017-0842,"an elevation of privilege vulnerability in the android system (bluetooth). product: android. versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. android id: a-37502513."
https://nvd.nist.gov/vuln/detail/CVE-2017-0852,"a denial of service vulnerability in the android media framework (libhevc). product: android. versions: 5.0.2, 5.1.1, 6.0. android id: a-62815506."
https://nvd.nist.gov/vuln/detail/CVE-2017-0854,"an information disclosure vulnerability in the android media framework (n/a). product: android. versions: 7.0, 7.1.1, 7.1.2, 8.0. android id: a-63873837."
https://nvd.nist.gov/vuln/detail/CVE-2017-0866,an elevation of privilege vulnerability in the direct rendering infrastructure of the nvidia tegra x1 where an unchecked input from userspace is passed as a pointer to kfree. this could lead to kernel memory corruption and possible code execution. this issue is rated as moderate. product: pixel. version: n/a. android id: a-38415808. references: n-cve-2017-0866.
https://nvd.nist.gov/vuln/detail/CVE-2017-10904,qt for android prior to 5.9.0 allows remote attackers to execute arbitrary os commands via unspecified vectors.
https://nvd.nist.gov/vuln/detail/CVE-2017-10997,"in all qualcomm products with android releases from caf using the linux kernel, using a debugfs node, a write to a pcie register can cause corruption of kernel memory."
https://nvd.nist.gov/vuln/detail/CVE-2017-10998,"in all qualcomm products with android releases from caf using the linux kernel, in audio_aio_ion_lookup_vaddr, the buffer length, which is user input, ends up being used to validate if the buffer is fully within the valid region. if the buffer length is large enough then the address + length operation could overflow and produce a result far below the valid region."
https://nvd.nist.gov/vuln/detail/CVE-2017-10999,"in all qualcomm products with android releases from caf using the linux kernel, concurrent calls into ioctl rmnet_ioctl_add_mux_channel in ipa wan driver may lead to memory corruption due to missing locks."
https://nvd.nist.gov/vuln/detail/CVE-2017-11000,"in all qualcomm products with android releases from caf using the linux kernel, in an isp camera kernel driver function, an incorrect bounds check may potentially lead to an out-of-bounds write."
https://nvd.nist.gov/vuln/detail/CVE-2017-11002,"in all qualcomm products with android releases from caf using the linux kernel, while processing a vendor sub-command, a buffer over-read can occur."
https://nvd.nist.gov/vuln/detail/CVE-2017-11003,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, while updating a firmware image, data is read from flash into ram without checking that the data fits into allotted ram size."
https://nvd.nist.gov/vuln/detail/CVE-2017-11007,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, there is a possibility of stack corruption due to buffer overflow of partition name while converting ascii string to unicode string in function handlemetaimgflash."
https://nvd.nist.gov/vuln/detail/CVE-2017-11012,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, when processing a specially crafted qca_nl80211_vendor_subcmd_encryption_test cfg80211 vendor command a stack-based buffer overflow can occur."
https://nvd.nist.gov/vuln/detail/CVE-2017-11013,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, countoffset (in function unpackcore) is increased for each loop, while there is no boundary check against "pie->arraybound"."
https://nvd.nist.gov/vuln/detail/CVE-2017-11014,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, while parsing a measurement request ie in a roam neighbor action report, a buffer overflow can occur."
https://nvd.nist.gov/vuln/detail/CVE-2017-11015,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, currently, the value of sir_mac_auth_challenge_length is set to 128 which may result in buffer overflow since the frame parser allows challenge text of length up to 253 bytes, but the driver can not handle challenge text larger than 128 bytes."
https://nvd.nist.gov/vuln/detail/CVE-2017-11017,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, while flashing a specially crafted ubi image, it is possible to corrupt memory, or access uninitialized memory."
https://nvd.nist.gov/vuln/detail/CVE-2017-11018,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, array access out of bounds may occur in the camera driver in the kernel"
https://nvd.nist.gov/vuln/detail/CVE-2017-11019,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, the fd allocated during the get_metadata was not closed even though the buffer allocated to the fd was freed. this resulted in a failure during exit sequence."
https://nvd.nist.gov/vuln/detail/CVE-2017-11029,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, camera application triggers "user-memory-access" issue as the camera cpp module linux driver directly accesses the application provided buffer, which resides in user space. an unchecked userspace value (ioctl_ptr->len) is used to copy contents to a kernel buffer which can lead to kernel buffer overflow."
https://nvd.nist.gov/vuln/detail/CVE-2017-11030,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, in the hdmi video driver function hdmi_edid_sysfs_rda_res_info(), userspace can perform an arbitrary write into kernel memory."
https://nvd.nist.gov/vuln/detail/CVE-2017-11035,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, possible buffer overflow or information leak in the functions "sme_set_ft_ies" and "csr_roam_issue_ft_preauth_req" due to incorrect initialization of wext callbacks and lack of the checks for buffer size."
https://nvd.nist.gov/vuln/detail/CVE-2017-11043,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, in a wifi driver function, an integer overflow leading to heap buffer overflow may potentially occur."
https://nvd.nist.gov/vuln/detail/CVE-2017-11046,"in android for msm, firefox os for msm, qrd android, with all android releases from caf using the linux kernel, when an audio driver ioctl handler is called, a kernel out-of-bounds write can potentially occur."
